technology,tech_detail,cost_case,basis_year,heat_rate,data_year
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2034,6.761,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2031,6.76,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2029,6.756,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2029,6.75,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2027,6.747,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2032,6.747,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2030,6.743,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2026,6.743,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2047,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2038,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2037,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2036,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2035,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2050,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2049,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2048,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2046,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2039,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2044,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2040,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2041,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2042,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2043,6.74,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2045,6.74,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2033,6.733,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2031,6.731,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2031,6.73,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2029,6.72,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2034,6.719,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2028,6.719,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2027,6.716,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2032,6.716,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2030,6.71,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2047,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2045,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2046,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2035,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2048,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2049,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2050,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2044,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2036,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2037,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2038,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2039,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2040,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2041,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2042,6.706,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Moderate,2043,6.706,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2031,6.703,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2033,6.703,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2029,6.692,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2028,6.69,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2034,6.69,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2030,6.679,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2046,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2038,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2050,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2037,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2036,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2047,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2045,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2044,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2043,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2042,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2041,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2040,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2039,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2035,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2048,6.677,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Moderate,2049,6.677,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2032,6.672,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2031,6.67,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2030,6.665,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2029,6.664,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2032,6.646,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2031,6.638,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2031,6.637,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2030,6.637,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2032,6.62,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2033,6.614,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2031,6.611,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2032,6.61,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2032,6.597,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2033,6.589,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2032,6.585,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2033,6.583,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2033,6.58,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2033,6.558,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2033,6.556,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2034,6.555,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2034,6.555,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2034,6.54,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2034,6.532,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2034,6.531,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2038,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2039,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2049,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2050,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2041,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2035,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2045,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2036,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2042,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2037,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2040,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2047,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2043,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2046,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2044,6.528,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2048,6.528,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2034,6.515,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2035,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2050,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2046,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2048,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2049,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2047,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2043,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2036,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2039,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2044,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2045,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2037,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2038,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2040,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2041,6.506,2024
NaturalGas,1-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2042,6.506,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2048,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2050,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2049,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2041,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2047,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2046,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2043,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2045,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2039,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2044,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2040,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2038,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2037,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2036,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2035,6.5,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 97% CCS,Advanced,2042,6.5,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2050,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2042,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2039,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2038,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2037,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2036,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2035,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2046,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2045,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2044,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2040,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2041,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2043,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2047,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2048,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 97% CCS,Advanced,2049,6.496,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2049,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2045,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2049,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2039,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2041,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2048,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2050,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2050,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2037,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2036,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2035,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2037,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2047,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2046,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2038,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2048,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2043,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2038,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2039,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2040,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2041,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2042,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2044,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2035,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame) 95% CCS,Advanced,2036,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2040,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2047,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2046,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2045,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2044,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2043,6.474,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame) 95% CCS,Advanced,2042,6.474,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2046,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2045,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2047,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2022,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2048,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2023,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2024,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2025,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2039,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2026,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2049,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2028,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2029,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2030,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2031,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2032,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2033,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2034,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2035,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2044,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2043,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2027,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2022,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2050,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2040,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2042,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2038,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2037,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Advanced,2022,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2041,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Conservative,2036,6.363,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2023,6.348,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2024,6.332,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Advanced,2023,6.332,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2025,6.316,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2026,6.3,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Advanced,2024,6.3,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2027,6.285,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2028,6.269,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Advanced,2025,6.269,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2029,6.253,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2030,6.238,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Advanced,2026,6.238,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2031,6.222,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Advanced,2027,6.206,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2032,6.206,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2043,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2044,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2042,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2041,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2033,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2045,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2022,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2032,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2037,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2036,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2050,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2049,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2035,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2034,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2023,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2024,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2025,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2026,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2027,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2028,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2029,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2030,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2040,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2031,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2022,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2046,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2047,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2048,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2039,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Conservative,2038,6.196,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Advanced,2022,6.196,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2033,6.19,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2023,6.187,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2024,6.177,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Advanced,2023,6.177,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2034,6.175,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Advanced,2028,6.175,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2025,6.168,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2041,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2049,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2045,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2047,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2048,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2046,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2043,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2050,6.159,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2026,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2044,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2042,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2040,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2039,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2038,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2036,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2035,6.159,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Moderate,2037,6.159,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Advanced,2024,6.159,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2027,6.15,2024
NaturalGas,2-on-1 Combined Cycle (F-Frame),Advanced,2029,6.143,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2028,6.14,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Advanced,2025,6.14,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2029,6.131,2024
NaturalGas,2-on-1 Combined Cycle (H-Frame),Moderate,2030,6.122,2024
